FileName,Rekognition_words
2020-07-24_16-34-04_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Tarmac', 'Asphalt']"
2020-07-26_16-10-01_UTC.jpg.json,"['Sports Car', 'Car', 'Spoke', 'Machine', 'Tarmac', 'Tire', 'Race Car', 'Alloy Wheel', 'Wheel', 'Car Wheel']"
2020-07-28_16-23-34_UTC.jpg.json,"['Person', 'Human', 'Driving', 'Transportation', 'Vehicle', 'Car', 'Automobile']"
2020-07-29_16-12-39_UTC_1.jpg.json,"['Sports Car', 'Car', 'Vehicle', 'Transportation', 'Race Car', 'Tire', 'Spoke', 'Alloy Wheel', 'Wheel', 'Car Wheel']"
2020-07-29_16-12-39_UTC_2.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Tarmac', 'Asphalt']"
2020-08-03_16-09-11_UTC.jpg.json,"['Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Race Car', 'Person', 'Human', 'Tire']"
2020-08-05_16-14-55_UTC.jpg.json,"['Car', 'Vehicle', 'Wheel', 'Machine', 'Tire', 'Spoke', 'Alloy Wheel', 'Sports Car', 'Car Wheel', 'Coupe']"
2020-08-09_16-23-49_UTC.jpg.json,"['Goggles', 'Accessories', 'Accessory', 'Glasses', 'Clothing', 'Apparel', 'Person', 'Human']"
2020-08-17_16-09-10_UTC_1.jpg.json,['Cushion']
2020-08-17_16-09-10_UTC_2.jpg.json,"['Tire', 'Car', 'Automobile', 'Vehicle', 'Transportation', 'Wheel', 'Machine', 'Car Wheel', 'Spoke', 'Alloy Wheel']"
2020-08-19_06-00-03_UTC.jpg.json,"['Clothing', 'Helmet', 'Crash Helmet', 'Football Helmet', 'Team', 'Sport', 'Team Sport', 'Football', 'People', 'Person']"
2020-08-21_16-23-51_UTC.jpg.json,"['Helmet', 'Clothing', 'Apparel']"
2020-08-22_16-43-06_UTC.jpg.json,"['Race Car', 'Car', 'Sports Car', 'Vehicle', 'Transportation', 'Automobile']"
2020-08-23_16-10-09_UTC.jpg.json,"['Race Car', 'Transportation', 'Vehicle', 'Sports Car', 'Car', 'Automobile', 'Clothing', 'Apparel', 'Crash Helmet', 'Helmet']"
2020-08-24_17-42-28_UTC.jpg.json,"['Clothing', 'Apparel', 'Crash Helmet', 'Helmet']"
2020-08-25_16-10-33_UTC.jpg.json,"['Helmet', 'Clothing', 'Car', 'Automobile', 'Vehicle', 'Transportation', 'Sports Car', 'Race Car', 'Formula One', 'Kart']"
2020-08-26_14-25-38_UTC_1.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Person', 'Human']"
2020-08-26_14-25-38_UTC_2.jpg.json,"['Person', 'Human', 'Clinic', 'Doctor']"
2020-08-27_16-35-12_UTC.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car']"
2020-08-28_19-58-32_UTC_1.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car', 'Tarmac', 'Asphalt']"
2020-08-28_19-58-32_UTC_2.jpg.json,"['Tarmac', 'Asphalt', 'Road', 'Sports Car', 'Transportation', 'Vehicle', 'Car', 'Automobile']"
2020-08-29_10-25-16_UTC.jpg.json,"['Clothing', 'Apparel', 'Ninja', 'Helmet', 'Person', 'Human']"
2020-08-29_17-05-30_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Person', 'Human']"
2020-08-30_08-49-33_UTC.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car', 'Tarmac', 'Asphalt', 'Person', 'Human']"
2020-08-30_13-35-23_UTC.jpg.json,"['Clothing', 'Apparel', 'Person', 'Human', 'Sunglasses', 'Accessories', 'Accessory']"
2020-08-31_16-09-29_UTC.jpg.json,"['Car', 'Transportation', 'Vehicle', 'Automobile', 'Tarmac', 'Asphalt', 'Road', 'Light', 'Nature']"
2020-09-01_16-09-05_UTC.jpg.json,"['Helmet', 'Clothing', 'Apparel', 'Car', 'Transportation', 'Vehicle', 'Automobile']"
2020-09-02_16-09-31_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Person', 'Human']"
2020-09-03_17-49-58_UTC_1.jpg.json,"['Sunglasses', 'Accessories', 'Accessory', 'Person', 'Human', 'Clothing', 'Apparel', 'Shoe', 'Footwear']"
2020-09-03_17-49-58_UTC_2.jpg.json,"['Tarmac', 'Asphalt', 'Rug']"
2020-09-03_17-49-58_UTC_3.jpg.json,"['Tarmac', 'Asphalt', 'Person', 'Human', 'Road', 'Zebra Crossing']"
2020-09-03_17-49-58_UTC_4.jpg.json,"['Tarmac', 'Asphalt', 'Soil']"
2020-09-04_14-46-50_UTC_1.jpg.json,"['Car', 'Transportation', 'Vehicle', 'Automobile', 'Helmet', 'Clothing', 'Apparel']"
2020-09-04_14-46-50_UTC_2.jpg.json,"['Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Race Car']"
2020-09-04_14-46-50_UTC_3.jpg.json,['Steering Wheel']
2020-09-05_10-27-28_UTC.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Sports Car', 'Race Car', 'Tarmac', 'Asphalt', 'Tire', 'Person']"
2020-09-05_16-10-38_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Tarmac', 'Asphalt']"
2020-09-06_09-04-56_UTC.jpg.json,"['Person', 'Human', 'Tire']"
2020-09-06_18-18-41_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Tarmac', 'Asphalt', 'Tire']"
2020-09-07_16-28-52_UTC_1.jpg.json,"['Person', 'Human', 'Car', 'Automobile', 'Vehicle', 'Transportation', 'Formula One', 'Tire']"
2020-09-07_16-28-52_UTC_2.jpg.json,"['Person', 'Human', 'Shorts', 'Clothing', 'Apparel', 'Car', 'Vehicle', 'Transportation', 'Sports Car', 'Race Car']"
2020-09-08_16-28-04_UTC_1.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Machine', 'Alloy Wheel', 'Spoke', 'Wheel', 'Tire']"
2020-09-08_16-28-04_UTC_2.jpg.json,"['Paper', 'Confetti', 'Person', 'Human']"
2020-09-09_16-05-00_UTC_1.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Sports Car', 'Race Car', 'Tarmac', 'Asphalt']"
2020-09-09_16-05-00_UTC_2.jpg.json,"['Race Car', 'Car', 'Sports Car', 'Vehicle', 'Transportation', 'Automobile', 'Tarmac', 'Asphalt']"
2020-09-10_14-59-42_UTC.jpg.json,"['Audience', 'Person', 'Crowd', 'Human', 'Sunglasses', 'Accessories', 'Accessory', 'Festival', 'People']"
2020-09-11_16-13-30_UTC.jpg.json,"['Car', 'Vehicle', 'Tire', 'Sports Car', 'Race Car', 'Wheel', 'Machine', 'Alloy Wheel', 'Spoke', 'Car Wheel']"
2020-09-13_16-44-37_UTC_1.jpg.json,"['Car', 'Tire', 'Spoke', 'Machine', 'Alloy Wheel', 'Wheel', 'License Plate', 'Sports Car', 'Car Wheel', 'Coupe']"
2020-09-13_16-44-37_UTC_2.jpg.json,"['Person', 'Car', 'Vehicle', 'Transportation', 'Wheel', 'Machine', 'Tire', 'Car Show', 'Sports Car', 'Coupe']"
2020-09-13_16-44-37_UTC_3.jpg.json,"['Tarmac', 'Asphalt', 'Guard Rail', 'Road']"
2020-09-13_16-44-37_UTC_4.jpg.json,"['Person', 'Car', 'Vehicle', 'Transportation', 'Sports Car', 'Coupe', 'Tire', 'Spoke', 'Alloy Wheel', 'Wheel']"
2020-09-13_16-44-37_UTC_5.jpg.json,"['Car', 'Vehicle', 'Transportation', 'Spoke', 'Machine', 'Alloy Wheel', 'Wheel', 'Tire', 'Convertible', 'Car Wheel']"
2020-09-20_16-06-08_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Tire', 'Tarmac', 'Spoke', 'Machine']"
2020-10-01_16-09-37_UTC.jpg.json,"['Person', 'Human', 'Clothing', 'Apparel', 'Paper']"
2020-10-14_16-53-10_UTC_1.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Tarmac', 'Asphalt', 'Tire']"
2020-10-14_16-53-10_UTC_2.jpg.json,"['Person', 'Human', 'Car', 'Automobile', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car', 'Tarmac', 'Car Show']"
2020-11-04_17-13-38_UTC.jpg.json,"['Person', 'Human', 'Sports Car', 'Transportation', 'Vehicle', 'Car', 'Automobile', 'Race Car', 'People']"
2020-12-02_17-11-16_UTC_1.jpg.json,"['Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Race Car', 'Tarmac', 'Asphalt']"
2020-12-02_17-11-16_UTC_2.jpg.json,"['Road', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Nature', 'Person', 'Human', 'Outdoors', 'Building']"
2020-12-02_17-11-16_UTC_3.jpg.json,"['Road', 'Highway', 'Freeway']"
2020-12-06_16-50-16_UTC.jpg.json,"['Car', 'Automobile', 'Transportation', 'Vehicle', 'Person', 'Human', 'Driving']"
2020-12-16_17-17-34_UTC.jpg.json,"['Helmet', 'Clothing', 'Apparel', 'Race Car', 'Sports Car', 'Car', 'Transportation', 'Vehicle', 'Person', 'People']"
2020-12-23_17-09-15_UTC.jpg.json,"['Car', 'Transportation', 'Vehicle', 'Tire', 'Wheel', 'Machine', 'Spoke', 'Sports Car', 'Alloy Wheel', 'Car Wheel']"
2021-01-09_17-09-46_UTC.jpg.json,"['Race Car', 'Car', 'Sports Car', 'Transportation', 'Vehicle', 'Automobile', 'Person', 'Human']"
2021-01-16_17-10-37_UTC.jpg.json,"['Clothing', 'Person', 'Car', 'Transportation', 'Vehicle', 'Tire', 'Sleeve', 'Spoke', 'Machine', 'Wheel']"
2021-01-27_17-44-16_UTC_1.jpg.json,"['Tarmac', 'Asphalt', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Race Car', 'Tire']"
2021-01-27_17-44-16_UTC_2.jpg.json,"['Tarmac', 'Asphalt', 'Car', 'Transportation', 'Automobile', 'Vehicle', 'Sports Car', 'Rug', 'Road']"
2021-01-30_17-54-12_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Person', 'Human']"
2021-02-01_20-07-41_UTC_1.jpg.json,"['Pants', 'Clothing', 'Apparel', 'Person', 'Human', 'Furniture', 'Jeans', 'Denim']"
2021-02-01_20-07-41_UTC_2.jpg.json,"['Furniture', 'Chair', 'Armchair']"
2021-02-01_20-07-41_UTC_3.jpg.json,"['Chair', 'Furniture']"
2021-02-03_18-50-13_UTC.jpg.json,"['Person', 'Human', 'Driving', 'Transportation', 'Vehicle', 'Helmet', 'Clothing', 'Apparel']"
2021-02-05_18-30-56_UTC_1.jpg.json,"['Person', 'Human', 'Tire', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Cushion']"
2021-02-05_18-30-56_UTC_2.jpg.json,"['Person', 'Tire', 'Spoke', 'Machine', 'Car', 'Transportation', 'Vehicle', 'Wheel', 'Alloy Wheel', 'Car Wheel']"
2021-02-07_17-49-50_UTC.jpg.json,"['Car', 'Sports Car', 'Tire', 'Tree', 'Alloy Wheel', 'Spoke', 'Wheel', 'Coupe', 'Fir', 'Car Wheel']"
2021-02-09_17-11-26_UTC_1.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car', 'Airplane', 'Aircraft']"
2021-02-09_17-11-26_UTC_2.jpg.json,"['Car', 'Vehicle', 'Transportation', 'Race Car', 'Sports Car', 'Tire', 'Wheel', 'Car Wheel', 'Spoke', 'Alloy Wheel']"
2021-02-10_17-47-41_UTC.jpg.json,"['Person', 'Human', 'Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Formula One']"
2021-02-12_18-46-21_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile']"
2021-02-14_18-50-54_UTC.jpg.json,"['Car', 'Automobile', 'Vehicle', 'Transportation', 'Sports Car', 'Race Car', 'Tarmac', 'Wheel', 'Machine', 'Coupe']"
2021-02-15_17-36-51_UTC_1.jpg.json,"['Person', 'Human']"
2021-02-15_17-36-51_UTC_2.jpg.json,"['Gun', 'Weapon', 'Weaponry', 'Wheel', 'Machine', 'Spoke']"
2021-02-15_17-36-51_UTC_3.jpg.json,['Robot']
2021-02-15_17-36-51_UTC_4.jpg.json,"['Guitar', 'Musical Instrument', 'Leisure Activities', 'Electric Guitar']"
2021-02-20_18-22-30_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet']"
2021-02-26_17-30-49_UTC_1.jpg.json,['Machine']
2021-02-26_17-30-49_UTC_2.jpg.json,"['Steering Wheel', 'Helmet', 'Clothing', 'Apparel']"
2021-02-26_17-30-49_UTC_3.jpg.json,['Machine']
2021-02-26_17-30-49_UTC_4.jpg.json,"['Steering Wheel', 'Belt', 'Accessories', 'Accessory']"
2021-02-26_17-30-49_UTC_5.jpg.json,['Robot']
2021-03-18_08-02-14_UTC.jpg.json,"['Person', 'Human', 'Chef']"
2021-04-20_17-22-48_UTC.jpg.json,"['Spoke', 'Machine', 'Tire', 'Alloy Wheel', 'Wheel', 'Car', 'Car Wheel', 'Person', 'Helmet', 'Sports Car']"
2021-05-02_17-56-46_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Hardhat']"
2021-05-23_16-07-22_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Person', 'Human']"
2021-06-01_17-37-28_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Person', 'Human']"
2021-06-05_21-58-51_UTC.jpg.json,"['Person', 'Shoe', 'Clothing', 'Wheel', 'Car', 'Vehicle', 'Transportation', 'Helmet', 'Sports Car', 'Race Car']"
2021-06-16_19-40-51_UTC.jpg.json,"['Tarmac', 'Asphalt', 'Sports Car', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Race Car']"
2021-07-20_16-27-29_UTC.jpg.json,"['Clothing', 'Apparel', 'Helmet', 'Crash Helmet', 'Person', 'Human', 'Pants']"
2021-07-23_16-50-30_UTC.jpg.json,"['Helmet', 'Clothing', 'Apparel', 'Person', 'Human']"
2021-08-20_19-38-38_UTC.jpg.json,"['Clothing', 'Apparel', 'Shoe', 'Footwear', 'Sleeve', 'Person', 'Human', 'Long Sleeve']"
2021-08-23_16-36-47_UTC_1.jpg.json,"['Person', 'Human', 'Crowd', 'Text', 'Press Conference']"
2021-08-23_16-36-47_UTC_2.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Transportation', 'Vehicle', 'Automobile', 'Person', 'Human', 'Clothing', 'Apparel']"
2021-08-23_16-36-47_UTC_3.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Person', 'Tire', 'Spoke', 'Machine', 'Wheel', 'Tarmac']"
2021-08-30_20-44-59_UTC.jpg.json,"['Race Car', 'Car', 'Sports Car', 'Transportation', 'Vehicle', 'Automobile', 'Tarmac', 'Asphalt']"
2021-10-07_18-45-29_UTC.jpg.json,"['Race Car', 'Sports Car', 'Car', 'Vehicle', 'Transportation', 'Automobile', 'Person', 'Human', 'Tarmac', 'Asphalt']"
2021-12-24_23-21-59_UTC.jpg.json,"['Car', 'Transportation', 'Vehicle', 'Automobile', 'Person', 'Human', 'Clothing', 'Shoe', 'Footwear', 'Fashion']"
2022-01-10_08-01-21_UTC.jpg.json,"['Cushion', 'Person', 'Human', 'Car Seat', 'Car', 'Transportation', 'Vehicle', 'Automobile']"
